#name	name2
NM_001330503.2	PRPSAP1
NM_001366236.2	PRPSAP1
NM_006456.3	ST6GALNAC2
NM_001081461.2	JMJD6
NM_001204408.2	SEC14L1
NM_001204410.2	SEC14L1
NM_001293695.2	SEPTIN9
NM_001113491.2	SEPTIN9
NM_001113492.2	SEPTIN9
NM_006640.5	SEPTIN9
NM_001142640.1	TNRC6C
NM_018996.3	TNRC6C
NM_001163075.2	C17orf99
NM_024419.5	PGS1
NR_111989.2	PGS1
NR_110602.2	PGS1
NR_110601.2	PGS1
NM_001365040.1	CYTH1
NM_001365039.1	CYTH1
NM_001292019.2	CYTH1
NM_001292018.2	CYTH1
NM_001365041.3	CYTH1
NM_001365038.2	CYTH1
NM_004762.4	CYTH1
NM_001365037.2	CYTH1
NM_017456.4	CYTH1
NM_001385169.1	USP36
NM_001385173.1	USP36
NM_001385179.1	USP36
NM_001385177.1	USP36
NR_169584.1	USP36
NR_169582.1	USP36
NM_001385171.1	USP36
NM_001321291.2	USP36
NM_001385170.1	USP36
NM_001385172.1	USP36
NM_001385175.1	USP36
NM_001385174.1	USP36
NM_001385180.1	USP36
NM_001385178.1	USP36
NM_001385176.1	USP36
NR_169583.1	USP36
NR_169581.1	USP36
NR_169585.1	USP36
NM_001385811.1	RBFOX3
NM_001385837.1	RBFOX3
NM_001385812.1	RBFOX3
NM_001385842.1	RBFOX3
NM_001385816.1	RBFOX3
NM_001385815.1	RBFOX3
NM_001385821.1	RBFOX3
NM_001385845.1	RBFOX3
NM_001385820.1	RBFOX3
NM_001385813.1	RBFOX3
NM_001385839.1	RBFOX3
NM_001385818.1	RBFOX3
NM_001385827.1	RBFOX3
NM_001385819.1	RBFOX3
NM_001350451.2	RBFOX3
NM_001385830.1	RBFOX3
NM_001385831.1	RBFOX3
NM_001385828.1	RBFOX3
NM_001385824.1	RBFOX3
NM_001385847.1	RBFOX3
NM_001385822.1	RBFOX3
NM_001385823.1	RBFOX3
NM_001385846.1	RBFOX3
NM_001385843.1	RBFOX3
NM_001385814.1	RBFOX3
NM_001350453.2	RBFOX3
NM_001385809.1	RBFOX3
NM_001385817.1	RBFOX3
NM_001385840.1	RBFOX3
NM_001385841.1	RBFOX3
NM_001385836.1	RBFOX3
NM_001385832.1	RBFOX3
NM_001385834.1	RBFOX3
NM_001385808.1	RBFOX3
NM_001385829.1	RBFOX3
NM_001385844.1	RBFOX3
NM_001385810.1	RBFOX3
NM_001385835.1	RBFOX3
NM_001082575.3	RBFOX3
NM_001385833.1	RBFOX3
NM_001385804.1	RBFOX3
NM_001385825.1	RBFOX3
NM_001385806.1	RBFOX3
NM_001385826.1	RBFOX3
NM_019020.4	TBC1D16
NM_014740.4	EIF4A3
NM_020954.4	RNF213
NM_001256071.3	RNF213
NR_029376.1	RNF213-AS1
NM_001385144.1	BAIAP2
NM_001385146.1	BAIAP2
NM_001385139.1	BAIAP2
NM_001385131.1	BAIAP2
NM_017450.3	BAIAP2
NM_001385140.1	BAIAP2
NM_001385137.1	BAIAP2
NM_001385148.1	BAIAP2
NM_001385132.1	BAIAP2
NM_001385134.1	BAIAP2
NM_001385133.1	BAIAP2
NM_001385145.1	BAIAP2
NM_001385128.1	BAIAP2
NM_001385138.1	BAIAP2
NM_001385141.1	BAIAP2
NM_001385130.1	BAIAP2
NM_001385136.1	BAIAP2
NM_001385135.1	BAIAP2
NM_001385127.1	BAIAP2
NM_017451.3	BAIAP2
NM_001144888.2	BAIAP2
NM_006340.3	BAIAP2
NM_001385129.1	BAIAP2
NR_169575.1	BAIAP2
NR_169578.1	BAIAP2
NR_169576.1	BAIAP2
NR_169577.1	BAIAP2
NR_169574.1	BAIAP2
NR_169579.1	BAIAP2
NM_001385149.1	BAIAP2
NM_001385147.1	BAIAP2
NR_169580.1	BAIAP2
NM_001319228.2	CEP131
NM_001319229.2	CEP131
NM_014984.4	CEP131
NM_001009811.4	CEP131
NR_165247.1	TMEM105
NM_001377448.1	BAHCC1
NM_001291324.3	BAHCC1
NM_001369698.1	NPLOC4
NM_017921.4	NPLOC4
NM_001330528.2	ASPSCR1
NM_024083.4	ASPSCR1
NM_001251888.2	ASPSCR1
NR_045351.2	ASPSCR1
NM_198082.4	CCDC57
NM_001367828.2	CCDC57
NM_001363749.2	CSNK1D
NR_110578.2	CSNK1D
NM_139062.4	CSNK1D
NM_001893.6	CSNK1D
NM_175902.5	OGFOD3
NM_024648.3	OGFOD3
NR_033265.2	OGFOD3
NM_004514.4	FOXK2
NM_001009905.2	B3GNTL1
NM_001320742.2	B3GNTL1
NR_135465.2	B3GNTL1
NM_003585.5	DOC2B
NR_104420.1	LINC02091
NR_164142.1	LOC100506388
NR_040011.2	LOC100506388
NR_164141.1	LOC100506388
NM_182705.2	RFLNB
NM_001318008.2	TLCD3A
NM_001318007.2	TLCD3A
NM_001318006.2	TLCD3A
NM_024792.3	TLCD3A
NR_024120.2	DBIL5P
NM_001366249.2	GLOD4
NM_001366248.2	GLOD4
NM_001366247.2	GLOD4
NM_001366250.2	GLOD4
NM_016080.4	GLOD4
NM_001317947.2	MRM3
NM_018146.4	MRM3
NM_001205319.1	NXN
NR_135633.1	LOC101927727
NM_013337.4	TIMM22
NR_036148.1	MIR3183
NM_001322842.2	ABR
NM_001164405.2	BHLHA9
NM_172367.3	TRARG1
NM_006761.5	YWHAE
NR_024058.2	YWHAE
NM_016823.4	CRK
NM_005206.5	CRK
NM_001363855.1	MYO1C
NM_001080950.2	MYO1C
NM_033375.5	MYO1C
NM_001080779.2	MYO1C
NM_001135642.2	INPP5K
NM_130766.3	INPP5K
NM_016532.4	INPP5K
NR_028514.1	PITPNA-AS1
NM_001284499.1	SLC43A2
NM_001284498.2	SLC43A2
NM_001321365.2	SLC43A2
NM_001321364.2	SLC43A2
NM_152346.3	SLC43A2
NM_003693.4	SCARF1
NM_145350.3	SCARF1
NR_102409.2	SCARF1
NR_028075.3	SCARF1
NM_031430.3	RILP
NM_001164407.2	TLCD2
NR_028504.1	MIR22HG
NR_028502.1	MIR22HG
NR_028503.1	MIR22HG
NR_028505.1	MIR22HG
NR_029494.1	MIR22
NM_001163673.2	WDR81
NM_152348.4	WDR81
NM_001163811.2	WDR81
NM_001163809.2	WDR81
NM_000934.4	SERPINF2
NM_001165921.2	SERPINF2
NM_001165920.1	SERPINF2
NM_001329904.2	SERPINF1
NM_002615.7	SERPINF1
NM_001329903.2	SERPINF1
NM_001329905.2	SERPINF1
NM_001355121.2	RPA1
NM_002945.5	RPA1
NM_001355120.2	RPA1
NM_178568.4	RTN4RL1
NR_135642.1	LOC105371485
NM_001346575.1	DPH1
NM_001346574.1	DPH1
NM_001346576.2	DPH1
NM_001383.6	DPH1
NR_144475.2	DPH1
NR_144474.2	DPH1
NR_144476.2	DPH1
NM_080822.3	OVCA2
NR_029674.1	MIR132
NR_029625.1	MIR212
NM_001098202.1	HIC1
NR_110888.1	LOC101927839
NR_003073.1	SNORD91B
NR_003072.1	SNORD91A
NM_001346700.2	SGSM2
NM_001098509.2	SGSM2
NM_014853.3	SGSM2
NM_020310.3	MNT
NR_028335.1	LOC284009
NM_000430.4	PAFAH1B1
NM_001366661.1	CLUH
NM_015229.4	CLUH
NM_001366662.1	CLUH
NR_106834.1	MIR6776
NR_136412.1	LOC105371592
NM_001355573.2	CCDC92B
NR_031654.1	MIR1253
NR_110818.1	LOC101927911
NM_014566.1	OR1D5
NM_002548.3	OR1D2
NM_001386088.1	OR1D2
NM_001348201.2	OR1E3
NM_003555.1	OR1G1
NR_147912.1	LOC100288728
NM_012352.2	OR1A2
NM_001386104.1	OR1A1
NM_014565.3	OR1A1
NR_145519.1	OR1D4
NM_002550.3	OR3A1
NR_024128.1	OR3A4P
NM_003553.3	OR1E1
NM_012373.3	OR3A3
NM_001386098.1	OR3A3
NM_003554.2	OR1E2
NM_001170699.2	SPATA22
NM_032598.5	SPATA22
NM_001170698.2	SPATA22
NM_001170697.2	SPATA22
NM_001170695.2	SPATA22
NM_001170696.2	SPATA22
NM_001128085.1	ASPA
NM_000049.4	ASPA
NM_001258205.2	TRPV3
NM_145068.4	TRPV3
NM_080706.3	TRPV1
NM_080705.4	TRPV1
NM_018727.5	TRPV1
NM_080704.4	TRPV1
NM_001031681.3	CTNS
NM_001374496.1	CTNS
NM_001374494.1	CTNS
NM_001374495.1	CTNS
NM_001374493.1	CTNS
NM_001374492.1	CTNS
NM_004937.3	CTNS
NR_037928.1	P2RX5-TAX1BP3
NM_014604.4	TAX1BP3
NM_001204698.2	TAX1BP3
NM_031298.4	EMC6
NM_001014764.3	EMC6
NM_002561.4	P2RX5
NM_001204519.2	P2RX5
NM_001204520.2	P2RX5
NM_175080.3	P2RX5
NM_031965.2	HASPIN
NM_001114118.3	NCBP3
NM_172206.2	CAMKK1
NM_032294.3	CAMKK1
NM_172207.3	CAMKK1
NM_174953.3	ATP2A3
NM_174956.3	ATP2A3
NM_174958.3	ATP2A3
NM_174954.3	ATP2A3
NM_174955.3	ATP2A3
NM_005173.4	ATP2A3
NM_174957.3	ATP2A3
NR_146884.1	LINC01975
NM_001254756.1	CYB5D2
NM_144611.4	CYB5D2
NM_001254755.2	CYB5D2
NM_001257999.3	ANKFY1
NM_016376.5	ANKFY1
NM_001330063.2	ANKFY1
NR_047571.3	ANKFY1
NM_001320449.2	SPNS3
NM_182538.5	SPNS3
NM_001124758.3	SPNS2
NM_001288702.2	GGT6
NM_001122890.3	GGT6
NM_001288703.2	GGT6
NM_153338.4	GGT6
NM_001288704.2	GGT6
NM_198501.3	SMTNL2
NM_001375361.1	SMTNL2
NM_001114974.2	SMTNL2
NR_145431.1	LINC01996
NM_001140.5	ALOX15
NR_103482.1	LOC101559451
NM_001330064.2	ARRB2
NM_199004.2	ARRB2
NM_001257331.2	ARRB2
NM_001257329.2	ARRB2
NM_004313.4	ARRB2
NM_001257330.2	ARRB2
NM_001257328.2	ARRB2
NR_047516.2	ARRB2
NM_001001683.4	MED11
NM_001305000.2	MED11
NM_001386809.1	CXCL16
NM_001100812.2	CXCL16
NM_001136046.3	ZMYND15
NM_032265.2	ZMYND15
NM_001267822.1	ZMYND15
NM_003963.3	TM4SF5
NM_001144939.2	VMO1
NM_182566.3	VMO1
NM_001144940.2	VMO1
NM_001144941.2	VMO1
NM_001014985.3	GLTPD2
NM_001375801.1	GLTPD2
NM_002798.3	PSMB6
NM_001270481.2	PSMB6
NM_001024937.4	MINK1
NM_015716.5	MINK1
NM_170663.5	MINK1
NM_153827.5	MINK1
NM_001321236.2	MINK1
NM_000080.4	CHRNE
NM_001145536.2	C17orf107
NM_000173.7	GP1BA
NM_003562.5	SLC25A11
NM_001165418.2	SLC25A11
NM_001165417.2	SLC25A11
NM_001370311.1	RNF167
NM_001320362.2	RNF167
NM_001320358.2	RNF167
NM_001320359.2	RNF167
NM_001320356.2	RNF167
NM_001370306.1	RNF167
NM_001320360.2	RNF167
NM_001370303.1	RNF167
NM_001370305.1	RNF167
NM_001375485.1	RNF167
NM_001320364.2	RNF167
NM_001320363.2	RNF167
NM_001320357.2	RNF167
NM_001320365.2	RNF167
NM_001370308.1	RNF167
NM_001320361.2	RNF167
NM_001370304.1	RNF167
NM_001370313.1	RNF167
NM_001370307.1	RNF167
NM_015528.3	RNF167
NM_001374524.1	ENO3
NM_001193503.2	ENO3
NM_053013.4	ENO3
NM_001374523.1	ENO3
NM_001976.5	ENO3
NM_004890.3	SPAG7
NM_001171167.2	CAMTA2
NM_001171168.2	CAMTA2
NM_015099.4	CAMTA2
NM_001171166.2	CAMTA2
NR_106924.1	MIR6864
NR_106925.1	MIR6865
NM_001167986.2	INCA1
NM_213726.3	INCA1
NM_001167987.2	INCA1
NM_001167985.2	INCA1
NM_006612.6	KIF1C
NR_120665.2	KIF1C-AS1
NM_001104577.2	SLC52A1
NM_017986.4	SLC52A1
NM_153018.3	ZFP3
NM_001320952.1	ZNF232
NM_001320955.1	ZNF232
NM_001320954.2	ZNF232
NM_001320953.2	ZNF232
NM_014519.5	ZNF232
NR_135658.1	ZNF232-AS1
NR_135657.1	ZNF232-AS1
NM_001304284.2	USP6
NM_004505.4	USP6
NM_032530.2	ZNF594
NM_207103.3	SCIMP
NM_001271842.1	SCIMP
NM_001319190.2	SCIMP
NM_001291582.2	RABEP1
NM_001320653.2	NUP88
NM_002532.6	NUP88
NM_001160243.2	RPAIN
NM_001160246.2	RPAIN
NM_001160266.2	RPAIN
NM_001160244.2	RPAIN
NM_001033002.4	RPAIN
NR_027679.2	RPAIN
NR_027685.2	RPAIN
NR_027684.2	RPAIN
NR_027683.2	RPAIN
NR_027682.2	RPAIN
NM_001212.4	C1QBP
NM_020162.4	DHX33
NM_001199699.2	DHX33
NR_135644.1	DHX33-DT
NM_016041.5	DERL2
NM_001304779.2	DERL2
NM_001304777.2	DERL2
NR_130905.2	DERL2
NR_130906.2	DERL2
NM_001258220.1	MIS12
NM_001258219.1	MIS12
NM_001258218.2	MIS12
NM_001258217.2	MIS12
NM_024039.3	MIS12
NM_001162371.3	LOC728392
NM_001033053.3	NLRP1
NM_033004.4	NLRP1
NM_014922.5	NLRP1
NM_033006.4	NLRP1
NM_033007.4	NLRP1
NM_015253.2	WSCD1
NM_001285402.2	AIPL1
NM_014336.5	AIPL1
NM_001285401.3	AIPL1
NM_001033054.3	AIPL1
NM_001285399.3	AIPL1
NM_001285400.3	AIPL1
NM_001033055.3	AIPL1
NM_001285403.4	AIPL1
NM_001195228.2	PIMREG
NM_019013.3	PIMREG
NM_001351225.2	KIAA0753
NM_014804.3	KIAA0753
NR_147088.2	KIAA0753
NR_147087.2	KIAA0753
NR_147086.2	KIAA0753
NM_032731.4	TXNDC17
NM_001105520.2	C17orf100
NR_039745.1	MIR4520-1
NR_039874.1	MIR4520-2
NR_045985.1	ALOX15P1
NM_177550.5	SLC13A5
NM_001143838.3	SLC13A5
NM_001284509.2	SLC13A5
NM_001284510.2	SLC13A5
NM_001353135.1	XAF1
NM_001353140.2	XAF1
NM_199139.4	XAF1
NM_001353137.2	XAF1
NM_001353139.2	XAF1
NM_017523.5	XAF1
NM_001353138.2	XAF1
NM_001353134.2	XAF1
NM_001353136.2	XAF1
NR_046398.3	XAF1
NM_053285.2	TEKT1
NR_002710.2	ALOX12P2
NR_120453.1	ALOX12P2
NR_040089.1	ALOX12-AS1
NM_000697.3	ALOX12
NR_037717.1	RNASEK-C17orf49
NM_001004333.5	RNASEK
NR_037716.2	RNASEK
NR_037715.2	RNASEK
NM_001142799.3	C17orf49
NM_174893.4	C17orf49
NM_001142798.3	C17orf49
NR_038310.1	MIR497HG
NR_029712.1	MIR195
NR_030178.1	MIR497
NM_181844.4	BCL6B
NM_201566.3	SLC16A13
NM_182906.4	CLEC10A
NM_006344.4	CLEC10A
NM_001330070.2	CLEC10A
NM_080914.2	ASGR2
NM_080912.3	ASGR2
NM_001181.4	ASGR2
NM_001201352.1	ASGR2
NM_080913.3	ASGR2
NM_001321076.3	DLG4
NM_001321077.3	DLG4
NM_001369566.3	DLG4
NM_001321075.3	DLG4
NM_001128827.4	DLG4
NM_001365.4	DLG4
NM_001321074.1	DLG4
NR_135527.1	DLG4
NM_001270447.2	ACADVL
NM_001033859.3	ACADVL
NM_000018.4	ACADVL
NM_001270448.2	ACADVL
NR_029896.1	MIR324
NM_004422.3	DVL2
NM_001284518.2	PHF23
NM_024297.3	PHF23
NM_001284517.2	PHF23
NM_007278.2	GABARAP
NM_001143775.2	CTDNEP1
NM_015343.5	CTDNEP1
NM_203415.3	ELP5
NM_015362.4	ELP5
NM_203413.2	ELP5
NM_203414.2	ELP5
NR_145515.1	ELP5
NM_001307.6	CLDN7
NM_001185023.2	CLDN7
NM_001185022.2	CLDN7
NM_001042.3	SLC2A4
NM_015982.4	YBX2
NM_001143760.1	EIF5A
NM_001370420.1	EIF5A
NM_001970.5	EIF5A
NM_001143761.1	EIF5A
NM_001370421.1	EIF5A
NM_001143762.2	EIF5A
NM_004489.5	GPS2
NM_032442.3	NEURL4
NM_001005408.2	NEURL4
NM_014716.4	ACAP1
NM_001002914.3	KCTD11
NM_001363642.1	KCTD11
NM_001320435.2	TMEM95
NM_001320436.2	TMEM95
NM_198154.3	TMEM95
NM_003985.6	TNK1
NM_001251902.3	TNK1
NM_001369407.1	PLSCR3
NM_020360.4	PLSCR3
NM_001369420.1	PLSCR3
NM_001369421.1	PLSCR3
NM_001201576.2	PLSCR3
NM_001369422.1	PLSCR3
NR_037719.1	TMEM256-PLSCR3
NM_152766.5	TMEM256
NM_020795.4	NLGN2
NM_199339.3	SPEM1
NM_175734.5	SPEM2
NM_001364672.1	SPEM3
NM_001364708.1	SPEM3
NR_130156.2	FGF11
NM_004112.4	FGF11
NM_001303460.2	FGF11
NM_000747.3	CHRNB1
NM_001128833.2	ZBTB4
NM_020899.4	ZBTB4
NM_001102614.1	SLC35G6
NM_000937.5	POLR2A
NM_003809.3	TNFSF12
NR_037146.2	TNFSF12
NM_172089.4	TNFSF12-TNFSF13
NM_172088.3	TNFSF13
NM_001198624.1	TNFSF13
NM_001198623.1	TNFSF13
NM_001198622.1	TNFSF13
NM_172087.2	TNFSF13
NM_003808.3	TNFSF13
NR_073490.2	TNFSF13
NM_001204510.2	EIF4A1
NM_001416.4	EIF4A1
NR_002918.1	SNORA48
NR_002604.2	SNORD10
NR_002912.1	SNORA67
NM_001040059.2	CD68
NM_001251.3	CD68
NR_136403.1	LOC100996842
NM_001322800.2	LOC100996842
NR_136401.2	LOC100996842
NR_136402.2	LOC100996842
NM_001330073.1	MPDU1
NR_024603.1	MPDU1
NM_004870.4	MPDU1
NM_006942.2	SOX15
NM_004860.4	FXR2
NM_001289114.2	SHBG
NM_133491.5	SAT2
NM_001320847.2	SAT2
NM_001320845.1	SAT2
NM_001320846.1	SAT2
NM_001289115.2	SHBG
NM_001289113.2	SHBG
NM_001289116.2	SHBG
NM_001146279.3	SHBG
NM_001146281.3	SHBG
NM_001146280.3	SHBG
NM_001040.5	SHBG
NM_001303263.2	ATP1B2
NM_001678.5	ATP1B2
NM_001126116.2	TP53
NM_001276698.3	TP53
NM_001126117.2	TP53
NM_001276699.3	TP53
NM_001126115.2	TP53
NM_001276697.3	TP53
NM_001126118.2	TP53
NM_001126114.3	TP53
NM_001276696.3	TP53
NM_001126113.3	TP53
NM_001276695.3	TP53
NM_001276760.3	TP53
NM_000546.6	TP53
NM_001126112.3	TP53
NM_001276761.3	TP53
NM_001406.4	EFNB3
NM_001303270.2	DNAH2
NR_002778.1	RPL29P2
NM_001348716.2	KDM6B
NM_001080424.2	KDM6B
NM_001319941.1	TMEM88
NM_203411.2	TMEM88
NM_001320925.3	NAA38
NM_032356.5	NAA38
NM_001320924.2	NAA38
NM_001330111.2	NAA38
NM_001330110.2	CYB5D1
NM_144607.6	CYB5D1
NM_001005271.3	CHD3
NM_005852.4	CHD3
NM_001005273.3	CHD3
NR_003000.1	SCARNA21
NR_152444.1	RNF227
NM_001358699.2	RNF227
NM_004732.4	KCNAB3
NM_001166621.1	TRAPPC1
NR_030697.1	TRAPPC1
NM_021210.5	TRAPPC1
NR_030684.2	TRAPPC1
NM_001353207.1	CNTROB
NM_001353209.1	CNTROB
NM_001353206.2	CNTROB
NM_001353203.2	CNTROB
NM_001353208.2	CNTROB
NM_001353204.2	CNTROB
NM_001353202.2	CNTROB
NM_053051.5	CNTROB
NM_001330124.3	CNTROB
NM_001037144.7	CNTROB
NM_001353205.2	CNTROB
NM_000180.4	GUCY2D
NM_001039131.2	ALOX15B
NM_001039130.2	ALOX15B
NM_001141.3	ALOX15B
NM_001139.3	ALOX12B
NR_036201.1	MIR4314
NM_001369446.1	ALOXE3
NM_021628.3	ALOXE3
NM_001165960.1	ALOXE3
NM_001165967.2	HES7
NM_032580.4	HES7
NM_002616.3	PER1
NR_106943.1	MIR6883
NM_001330125.1	VAMP2
NM_014232.3	VAMP2
NM_032354.5	TMEM107
NM_001351278.2	TMEM107
NM_183065.4	TMEM107
NM_001351279.2	TMEM107
NM_001351280.2	TMEM107
NR_147092.2	TMEM107
NR_033294.1	SNORD118
NR_039746.1	MIR4521
NM_017622.3	BORCS6
NM_001313951.1	AURKB
NR_132731.1	AURKB
NM_001284526.2	AURKB
NM_001313954.2	AURKB
NM_004217.4	AURKB
NM_001313953.3	AURKB
NM_001313950.2	AURKB
NM_001313952.2	AURKB
NM_001256834.3	AURKB
NM_001313955.2	AURKB
NR_132730.2	AURKB
NM_025099.6	CTC1
NR_046431.2	CTC1
NM_012393.3	PFAS
NM_201520.3	SLC25A35
NM_001320871.2	SLC25A35
NR_135483.2	SLC25A35
NM_001330127.2	RANGRF
NM_016492.5	RANGRF
NM_001177801.2	RANGRF
NM_001177802.2	RANGRF
NM_001320872.2	SLC25A35
NR_135484.2	SLC25A35
NM_001320870.2	SLC25A35
NM_001320877.2	SLC25A35
NM_173728.4	ARHGEF15
NM_025014.2	ARHGEF15
NM_001319953.2	ODF4
NM_153007.5	ODF4
NR_024447.1	LOC100128288
NM_001304947.3	KRBA2
NM_213597.3	KRBA2
NM_001315530.2	RPL26
NM_001315531.2	RPL26
NM_000987.5	RPL26
NM_001146684.3	RNF222
NM_001330129.2	NDEL1
NM_030808.5	NDEL1
NM_001025579.3	NDEL1
NM_144681.3	CCDC42
NM_001158261.2	CCDC42
NM_001128076.3	SPDYE4
NM_152599.4	MFSD6L
NM_001010855.4	PIK3R6
NM_001290211.1	PIK3R6
NR_110865.1	PIK3R6
NM_014308.4	PIK3R5
NM_001251851.2	PIK3R5
NM_001142633.3	PIK3R5
NM_001251853.2	PIK3R5
NM_001251855.2	PIK3R5
NM_001251852.2	PIK3R5
NR_110828.1	LOC101928266
NM_001080556.2	CFAP52
NM_145054.5	CFAP52
NM_001220493.2	DHRS7C
NM_001105571.3	DHRS7C
NM_001310219.1	GSG1L2
NM_004246.3	GLP2R
NM_002903.3	RCVRN
NM_002472.3	MYH8
NM_005963.4	MYH1
NM_001100112.2	MYH2
NM_017534.6	MYH2
NM_002470.4	MYH3
NM_004589.4	SCO1
NM_020233.5	ADPRM
NR_049723.1	MAGOH2P
NR_073456.1	TMEM220-AS1
NR_073455.1	TMEM220-AS1
NR_073457.1	TMEM220-AS1
NR_073458.1	TMEM220-AS1
NR_036581.1	TMEM238L
NM_001101387.2	PIRT
NM_144680.4	ZNF18
NM_001303281.2	ZNF18
NM_001303282.2	ZNF18
NR_030613.1	MIR744
NR_034144.1	LINC00670
NR_034145.1	LINC00670
NR_104607.1	LOC100128006
NR_039747.1	MIR1269B
NM_018127.7	ELAC2
NM_173717.2	ELAC2
NM_001165962.2	ELAC2
NR_146885.1	LINC02093
NR_031679.1	MIR548H3
NR_003261.1	CDRT15P1
NR_049718.1	COX10-AS1
NM_001007530.3	CDRT15
NM_001348781.2	CDRT15
NM_006041.3	HS3ST3B1
NR_130138.2	HS3ST3B1
NR_026880.1	MGC12916
NR_033371.1	CDRT7
NR_135638.1	LOC101928475
NR_103559.1	CDRT8
NM_153322.3	PMP22
NM_001281455.2	PMP22
NM_153321.3	PMP22
NM_000304.4	PMP22
NM_001281456.2	PMP22
NR_104017.2	PMP22
NR_104018.2	PMP22
NM_001330143.2	PMP22
NR_039884.1	MIR4731
NM_031898.3	TEKT3
NM_001204477.2	CDRT4
NR_146601.1	CDRT3
NM_001282540.2	CDRT1
NM_006382.4	CDRT1
NM_006470.4	TRIM16
NM_001348125.1	TRIM16
NM_001348119.1	TRIM16
NM_001348124.1	TRIM16
NM_001348126.1	TRIM16
NM_001348120.1	TRIM16
NM_001348122.1	TRIM16
NM_001348121.1	TRIM16
NM_001288649.2	ZNF286A
NM_001288644.2	ZNF286A
NM_001288643.2	ZNF286A
NM_001288648.2	ZNF286A
NM_001288642.2	ZNF286A
NM_001369438.1	ZNF286A
NM_001369437.1	ZNF286A
NM_001288647.2	ZNF286A
NM_001130842.2	ZNF286A
NM_001288646.2	ZNF286A
NM_001369440.1	ZNF286A
NM_001369436.1	ZNF286A
NM_020652.3	ZNF286A
NM_001288645.2	ZNF286A
NM_178571.4	TBC1D26
NR_033865.1	CDRT15P2
NR_002211.1	MEIS3P1
NR_110839.1	LINC02087
NM_001042697.2	ZSWIM7
NM_001042698.2	ZSWIM7
NM_017775.4	TTC19
NM_001271420.2	TTC19
NM_001190438.1	NCOR1
NR_145787.1	SNORD163
NR_031698.1	MIR1288
NM_001281716.2	UBB
NM_001281720.2	UBB
NM_018955.4	UBB
NM_001281719.1	UBB
NM_001281718.1	UBB
NM_001281717.1	UBB
NM_016113.5	TRPV2
NR_027179.1	SNHG29
NR_045026.1	SNHG29
NR_045024.1	SNHG29
NR_027168.2	SNHG29
NR_045021.1	SNHG29
NR_027158.1	SNHG29
NR_027166.1	SNHG29
NR_045029.1	SNHG29
NR_027165.1	SNHG29
NR_027170.1	SNHG29
NR_045022.1	SNHG29
NR_027167.1	SNHG29
NR_027164.1	SNHG29
NR_027169.1	SNHG29
NR_027163.1	SNHG29
NR_045027.1	SNHG29
NR_027159.1	SNHG29
NR_045028.1	SNHG29
NR_027667.1	SNHG29
NR_027160.1	SNHG29
NR_027161.1	SNHG29
NR_027162.1	SNHG29
NR_027172.2	SNHG29
NR_045025.1	SNHG29
NR_045023.1	SNHG29
NR_027176.1	SNHG29
NR_027175.1	SNHG29
NR_027174.1	SNHG29
NR_027178.1	SNHG29
NR_027177.1	SNHG29
NR_027173.1	SNHG29
NR_027171.1	SNHG29
NR_003043.1	SNORD49B
NR_002744.1	SNORD49A
NR_003054.1	SNORD65
NM_001346167.2	ZNF287
NM_001346169.2	ZNF287
NM_001346168.2	ZNF287
NM_020653.4	ZNF287
NM_001346171.2	ZNF287
NM_001346170.1	ZNF287
NM_020787.4	ZNF624
NR_003190.2	USP32P1
NM_001348162.1	FAM106C
NR_029392.1	KRT16P2
NR_146392.1	KRT17P1
NR_147084.1	TBC1D27P
NM_012452.3	TNFRSF13B
NR_148948.1	LOC284191
NR_146886.1	LINC02090
NM_178836.4	PLD6
NM_001353229.2	FLCN
NM_001353230.2	FLCN
NM_001353231.2	FLCN
NM_144997.7	FLCN
NM_144606.7	FLCN
NM_020201.4	NT5M
NM_018019.3	MED9
NM_016084.5	RASD1
NM_001199989.2	RASD1
NR_131243.2	SMCR2
NR_130894.1	RAI1-AS1
NR_024007.1	SMCR5
NM_001321096.3	SREBF1
NM_001005291.3	SREBF1
NM_004176.5	SREBF1
NR_106835.1	MIR6777
NR_030361.1	MIR33B
NM_001130090.1	DRC3
NM_001130092.2	DRC3
NM_001130091.2	DRC3
NM_031294.4	DRC3
NM_145691.4	ATPAF2
NM_001330144.2	DRG2
NM_001388.5	DRG2
NR_164159.1	LOC105371566
NM_016239.4	MYO15A
NM_004140.4	LLGL1
NM_002018.4	FLII
NM_001256265.2	FLII
NM_001256264.2	FLII
NM_001144900.3	MIEF2
NM_139162.4	MIEF2
NM_148886.2	MIEF2
NM_004618.5	TOP3A
NM_001320759.2	TOP3A
NM_004169.5	SHMT1
NM_148918.3	SHMT1
NM_001281786.2	SHMT1
NR_106836.1	MIR6778
NM_001145127.2	EVPLL
NR_104343.1	LINC02076
NR_001443.1	KRT17P5
NR_146075.1	KRT17P2
NR_073414.1	KRT16P1
NM_001040078.3	LGALS9C
NR_003554.1	USP32P2
NM_024974.2	FAM106A
NM_001039397.2	TBC1D28
NR_160540.1	ZNF286B
NM_001368134.1	FOXO3B
NM_001368135.1	FOXO3B
NM_001353226.2	TRIM16L
NM_001353225.2	TRIM16L
NM_001037330.3	TRIM16L
NM_001353224.2	TRIM16L
NM_001267586.2	FBXW10
NM_001267585.2	FBXW10
NR_051988.2	FBXW10
NM_001316924.2	TVP23B
NM_001316921.2	TVP23B
NM_001316923.2	TVP23B
NM_001316922.2	TVP23B
